Time (s),Amplitude (V)
3.69047619047619e-07,0.9333333333333333
3.71031746031746e-07,0.9666666666666667
3.7301587301587297e-07,0.9666666666666667
3.7499999999999996e-07,0.9666666666666667
3.7698412698412694e-07,0.9666666666666667
3.789682539682539e-07,0.9333333333333333
3.8095238095238096e-07,0.9
3.8293650793650794e-07,0.8333333333333334
3.8492063492063493e-07,0.7666666666666666
3.869047619047619e-07,0.7
3.888888888888889e-07,0.6
3.908730158730159e-07,0.5
3.9285714285714286e-07,0.36666666666666664
3.9484126984126985e-07,0.26666666666666666
3.9682539682539683e-07,0.13333333333333333
3.988095238095238e-07,0.03333333333333333
4.007936507936508e-07,-0.1
4.027777777777778e-07,-0.23333333333333334
4.0476190476190476e-07,-0.36666666666666664
4.0674603174603175e-07,-0.4666666666666667
4.0873015873015873e-07,-0.5666666666666667
4.107142857142857e-07,-0.6666666666666666
4.126984126984127e-07,-0.7666666666666666
4.146825396825397e-07,-0.8333333333333334
4.1666666666666667e-07,-0.9
4.1865079365079365e-07,-0.9333333333333333
4.2063492063492063e-07,-0.9666666666666667
4.226190476190476e-07,-1.0
4.246031746031746e-07,-1.0
4.265873015873016e-07,-1.0
4.2857142857142857e-07,-0.9666666666666667
4.3055555555555555e-07,-0.9333333333333333
4.3253968253968253e-07,-0.8666666666666667
4.345238095238095e-07,-0.8
4.365079365079365e-07,-0.7333333333333333
4.384920634920635e-07,-0.6333333333333333
4.4047619047619047e-07,-0.5333333333333333
4.4246031746031745e-07,-0.43333333333333335
4.4444444444444444e-07,-0.3333333333333333
4.464285714285714e-07,-0.23333333333333334
4.484126984126984e-07,-0.16666666666666666
4.503968253968254e-07,-0.1
4.5238095238095237e-07,-0.06666666666666667
4.5436507936507935e-07,-0.03333333333333333
4.5634920634920634e-07,-0.03333333333333333
4.583333333333333e-07,-0.03333333333333333
4.603174603174603e-07,-0.03333333333333333
4.623015873015873e-07,-0.03333333333333333
4.6428571428571427e-07,-0.03333333333333333
4.6626984126984126e-07,-0.03333333333333333
4.6825396825396824e-07,0.0
4.702380952380952e-07,0.0
4.722222222222222e-07,0.0
4.742063492063492e-07,0.0
4.761904761904762e-07,0.0
4.781746031746032e-07,0.0
4.801587301587301e-07,0.0
4.821428571428571e-07,0.0
4.841269841269841e-07,0.0
4.861111111111111e-07,0.0
4.880952380952381e-07,0.0
4.900793650793651e-07,0.0
4.92063492063492e-07,0.0
4.94047619047619e-07,0.0
4.96031746031746e-07,0.0
4.98015873015873e-07,-0.03333333333333333
